timestamp_utc,lat,lon,depth_m,region,u_ms,v_ms,current_speed_ms
2025-06-10T00:00:00+00:00,12.0,82.0,0.0,Bay of Bengal,-0.09824,-0.2936,0.3096
2025-06-10T00:00:00+00:00,12.0,83.0,0.0,Bay of Bengal,-0.09824,-0.29555,0.31145
2025-06-10T00:00:00+00:00,12.0,84.0,0.0,Bay of Bengal,-0.09738,-0.2973,0.31284
2025-06-10T00:00:00+00:00,12.0,85.0,0.0,Bay of Bengal,-0.09567,-0.29883,0.31378
2025-06-10T00:00:00+00:00,12.0,86.0,0.0,Bay of Bengal,-0.09322,-0.30016,0.3143
2025-06-10T00:00:00+00:00,12.0,87.0,0.0,Bay of Bengal,-0.09011,-0.30127,0.31445
2025-06-10T00:00:00+00:00,12.0,88.0,0.0,Bay of Bengal,-0.08649,-0.30216,0.31429
2025-06-10T00:00:00+00:00,12.0,89.0,0.0,Bay of Bengal,-0.08251,-0.30283,0.31387
2025-06-10T00:00:00+00:00,12.0,90.0,0.0,Bay of Bengal,-0.07835,-0.30328,0.31324
2025-06-10T00:00:00+00:00,12.0,91.0,0.0,Bay of Bengal,-0.0742,-0.30351,0.31245
2025-06-10T00:00:00+00:00,12.0,92.0,0.0,Bay of Bengal,-0.07022,-0.30352,0.31154
2025-06-10T00:00:00+00:00,12.0,93.0,0.0,Bay of Bengal,-0.0666,-0.30331,0.31054
2025-06-10T00:00:00+00:00,12.0,94.0,0.0,Bay of Bengal,-0.06349,-0.30289,0.30947
2025-06-10T00:00:00+00:00,12.0,95.0,0.0,Bay of Bengal,-0.06103,-0.30224,0.30834
2025-06-10T00:00:00+00:00,12.0,96.0,0.0,Bay of Bengal,-0.05933,-0.30139,0.30717
2025-06-10T00:00:00+00:00,12.0,97.0,0.0,Bay of Bengal,-0.05846,-0.30032,0.30596
2025-06-10T00:00:00+00:00,12.0,98.0,0.0,Bay of Bengal,-0.05846,-0.29905,0.30471
2025-06-10T00:00:00+00:00,13.0,80.0,0.0,Bay of Bengal,-0.09656,-0.28945,0.30513
2025-06-10T00:00:00+00:00,13.0,81.0,0.0,Bay of Bengal,-0.09278,-0.2918,0.30619
2025-06-10T00:00:00+00:00,13.0,82.0,0.0,Bay of Bengal,-0.08854,-0.29395,0.30699
2025-06-10T00:00:00+00:00,13.0,83.0,0.0,Bay of Bengal,-0.08405,-0.2959,0.3076
2025-06-10T00:00:00+00:00,13.0,84.0,0.0,Bay of Bengal,-0.07954,-0.29764,0.30809
2025-06-10T00:00:00+00:00,13.0,85.0,0.0,Bay of Bengal,-0.07525,-0.29918,0.3085
2025-06-10T00:00:00+00:00,13.0,86.0,0.0,Bay of Bengal,-0.07139,-0.3005,0.30887
2025-06-10T00:00:00+00:00,13.0,87.0,0.0,Bay of Bengal,-0.06816,-0.30161,0.30921
2025-06-10T00:00:00+00:00,13.0,88.0,0.0,Bay of Bengal,-0.06573,-0.3025,0.30956
2025-06-10T00:00:00+00:00,13.0,89.0,0.0,Bay of Bengal,-0.06421,-0.30317,0.3099
2025-06-10T00:00:00+00:00,13.0,90.0,0.0,Bay of Bengal,-0.0637,-0.30362,0.31023
2025-06-10T00:00:00+00:00,13.0,91.0,0.0,Bay of Bengal,-0.06421,-0.30385,0.31056
2025-06-10T00:00:00+00:00,13.0,92.0,0.0,Bay of Bengal,-0.06573,-0.30386,0.31089
2025-06-10T00:00:00+00:00,13.0,93.0,0.0,Bay of Bengal,-0.06816,-0.30365,0.3112
2025-06-10T00:00:00+00:00,13.0,94.0,0.0,Bay of Bengal,-0.07139,-0.30322,0.31151
2025-06-10T00:00:00+00:00,13.0,95.0,0.0,Bay of Bengal,-0.07525,-0.30258,0.31179
2025-06-10T00:00:00+00:00,13.0,96.0,0.0,Bay of Bengal,-0.07954,-0.30172,0.31203
2025-06-10T00:00:00+00:00,13.0,97.0,0.0,Bay of Bengal,-0.08405,-0.30065,0.31218
2025-06-10T00:00:00+00:00,13.0,98.0,0.0,Bay of Bengal,-0.08854,-0.29937,0.31219
2025-06-10T00:00:00+00:00,14.0,80.0,0.0,Bay of Bengal,-0.07649,-0.2898,0.29972
2025-06-10T00:00:00+00:00,14.0,81.0,0.0,Bay of Bengal,-0.07317,-0.29215,0.30117
2025-06-10T00:00:00+00:00,14.0,82.0,0.0,Bay of Bengal,-0.0708,-0.2943,0.30269
2025-06-10T00:00:00+00:00,14.0,83.0,0.0,Bay of Bengal,-0.06954,-0.29625,0.3043
2025-06-10T00:00:00+00:00,14.0,84.0,0.0,Bay of Bengal,-0.06946,-0.29799,0.30598
2025-06-10T00:00:00+00:00,14.0,85.0,0.0,Bay of Bengal,-0.07055,-0.29952,0.30772
2025-06-10T00:00:00+00:00,14.0,86.0,0.0,Bay of Bengal,-0.07277,-0.30085,0.30952
2025-06-10T00:00:00+00:00,14.0,87.0,0.0,Bay of Bengal,-0.07597,-0.30195,0.31136
2025-06-10T00:00:00+00:00,14.0,88.0,0.0,Bay of Bengal,-0.07996,-0.30284,0.31322
2025-06-10T00:00:00+00:00,14.0,89.0,0.0,Bay of Bengal,-0.08451,-0.30351,0.31506
2025-06-10T00:00:00+00:00,14.0,90.0,0.0,Bay of Bengal,-0.08935,-0.30396,0.31682
2025-06-10T00:00:00+00:00,14.0,91.0,0.0,Bay of Bengal,-0.09419,-0.30419,0.31844
2025-06-10T00:00:00+00:00,14.0,92.0,0.0,Bay of Bengal,-0.09874,-0.3042,0.31982
2025-06-10T00:00:00+00:00,14.0,93.0,0.0,Bay of Bengal,-0.10273,-0.30398,0.32087
2025-06-10T00:00:00+00:00,14.0,94.0,0.0,Bay of Bengal,-0.10593,-0.30355,0.32151
2025-06-10T00:00:00+00:00,14.0,95.0,0.0,Bay of Bengal,-0.10814,-0.30291,0.32163
2025-06-10T00:00:00+00:00,14.0,96.0,0.0,Bay of Bengal,-0.10924,-0.30205,0.32119
2025-06-10T00:00:00+00:00,14.0,97.0,0.0,Bay of Bengal,-0.10915,-0.30098,0.32016
2025-06-10T00:00:00+00:00,14.0,98.0,0.0,Bay of Bengal,-0.10789,-0.2997,0.31853
2025-06-10T00:00:00+00:00,15.0,80.0,0.0,Bay of Bengal,-0.07795,-0.29015,0.30043
2025-06-10T00:00:00+00:00,15.0,81.0,0.0,Bay of Bengal,-0.08113,-0.29249,0.30353
2025-06-10T00:00:00+00:00,15.0,82.0,0.0,Bay of Bengal,-0.08527,-0.29464,0.30673
2025-06-10T00:00:00+00:00,15.0,83.0,0.0,Bay of Bengal,-0.09009,-0.29659,0.30997
2025-06-10T00:00:00+00:00,15.0,84.0,0.0,Bay of Bengal,-0.09527,-0.29833,0.31318
2025-06-10T00:00:00+00:00,15.0,85.0,0.0,Bay of Bengal,-0.10044,-0.29987,0.31624
2025-06-10T00:00:00+00:00,15.0,86.0,0.0,Bay of Bengal,-0.10527,-0.30119,0.31906
2025-06-10T00:00:00+00:00,15.0,87.0,0.0,Bay of Bengal,-0.10941,-0.30229,0.32148
2025-06-10T00:00:00+00:00,15.0,88.0,0.0,Bay of Bengal,-0.11259,-0.30318,0.32341
2025-06-10T00:00:00+00:00,15.0,89.0,0.0,Bay of Bengal,-0.11459,-0.30385,0.32474
2025-06-10T00:00:00+00:00,15.0,90.0,0.0,Bay of Bengal,-0.11527,-0.3043,0.3254
2025-06-10T00:00:00+00:00,15.0,91.0,0.0,Bay of Bengal,-0.11459,-0.30452,0.32537
2025-06-10T00:00:00+00:00,15.0,92.0,0.0,Bay of Bengal,-0.11259,-0.30453,0.32468
2025-06-10T00:00:00+00:00,15.0,93.0,0.0,Bay of Bengal,-0.10941,-0.30432,0.32339
2025-06-10T00:00:00+00:00,15.0,94.0,0.0,Bay of Bengal,-0.10527,-0.30388,0.3216
2025-06-10T00:00:00+00:00,15.0,95.0,0.0,Bay of Bengal,-0.10044,-0.30324,0.31944
2025-06-10T00:00:00+00:00,15.0,96.0,0.0,Bay of Bengal,-0.09527,-0.30237,0.31703
2025-06-10T00:00:00+00:00,15.0,97.0,0.0,Bay of Bengal,-0.09009,-0.3013,0.31448
2025-06-10T00:00:00+00:00,15.0,98.0,0.0,Bay of Bengal,-0.08527,-0.30002,0.3119
2025-06-10T00:00:00+00:00,16.0,80.0,0.0,Bay of Bengal,-0.10827,-0.29049,0.31002
2025-06-10T00:00:00+00:00,16.0,81.0,0.0,Bay of Bengal,-0.11319,-0.29284,0.31395
2025-06-10T00:00:00+00:00,16.0,82.0,0.0,Bay of Bengal,-0.11719,-0.29499,0.31741
2025-06-10T00:00:00+00:00,16.0,83.0,0.0,Bay of Bengal,-0.11997,-0.29694,0.32026
2025-06-10T00:00:00+00:00,16.0,84.0,0.0,Bay of Bengal,-0.12132,-0.29868,0.32238
2025-06-10T00:00:00+00:00,16.0,85.0,0.0,Bay of Bengal,-0.12113,-0.30021,0.32373
2025-06-10T00:00:00+00:00,16.0,86.0,0.0,Bay of Bengal,-0.11941,-0.30153,0.32431
2025-06-10T00:00:00+00:00,16.0,87.0,0.0,Bay of Bengal,-0.11629,-0.30264,0.32421
2025-06-10T00:00:00+00:00,16.0,88.0,0.0,Bay of Bengal,-0.11203,-0.30352,0.32354
2025-06-10T00:00:00+00:00,16.0,89.0,0.0,Bay of Bengal,-0.10694,-0.30419,0.32244
2025-06-10T00:00:00+00:00,16.0,90.0,0.0,Bay of Bengal,-0.10143,-0.30463,0.32108
2025-06-10T00:00:00+00:00,16.0,91.0,0.0,Bay of Bengal,-0.09592,-0.30486,0.31959
2025-06-10T00:00:00+00:00,16.0,92.0,0.0,Bay of Bengal,-0.09083,-0.30486,0.31811
2025-06-10T00:00:00+00:00,16.0,93.0,0.0,Bay of Bengal,-0.08657,-0.30465,0.31671
2025-06-10T00:00:00+00:00,16.0,94.0,0.0,Bay of Bengal,-0.08345,-0.30421,0.31545
2025-06-10T00:00:00+00:00,16.0,95.0,0.0,Bay of Bengal,-0.08173,-0.30356,0.31437
2025-06-10T00:00:00+00:00,16.0,96.0,0.0,Bay of Bengal,-0.08154,-0.3027,0.31349
2025-06-10T00:00:00+00:00,16.0,97.0,0.0,Bay of Bengal,-0.08289,-0.30162,0.3128
2025-06-10T00:00:00+00:00,16.0,98.0,0.0,Bay of Bengal,-0.08567,-0.30034,0.31232
2025-06-10T00:00:00+00:00,17.0,80.0,0.0,Bay of Bengal,-0.1275,-0.29084,0.31756
2025-06-10T00:00:00+00:00,17.0,81.0,0.0,Bay of Bengal,-0.12563,-0.29319,0.31897
2025-06-10T00:00:00+00:00,17.0,82.0,0.0,Bay of Bengal,-0.12219,-0.29533,0.31961
2025-06-10T00:00:00+00:00,17.0,83.0,0.0,Bay of Bengal,-0.1175,-0.29728,0.31966
2025-06-10T00:00:00+00:00,17.0,84.0,0.0,Bay of Bengal,-0.11197,-0.29902,0.3193
2025-06-10T00:00:00+00:00,17.0,85.0,0.0,Bay of Bengal,-0.10606,-0.30055,0.31872
2025-06-10T00:00:00+00:00,17.0,86.0,0.0,Bay of Bengal,-0.10031,-0.30187,0.3181
2025-06-10T00:00:00+00:00,17.0,87.0,0.0,Bay of Bengal,-0.09522,-0.30297,0.31759
2025-06-10T00:00:00+00:00,17.0,88.0,0.0,Bay of Bengal,-0.09123,-0.30386,0.31726
2025-06-10T00:00:00+00:00,17.0,89.0,0.0,Bay of Bengal,-0.08868,-0.30452,0.31717
2025-06-10T00:00:00+00:00,17.0,90.0,0.0,Bay of Bengal,-0.08781,-0.30497,0.31736
2025-06-10T00:00:00+00:00,17.0,91.0,0.0,Bay of Bengal,-0.08868,-0.30519,0.31782
2025-06-10T00:00:00+00:00,17.0,92.0,0.0,Bay of Bengal,-0.09123,-0.30519,0.31854
2025-06-10T00:00:00+00:00,17.0,93.0,0.0,Bay of Bengal,-0.09522,-0.30498,0.3195
2025-06-10T00:00:00+00:00,17.0,94.0,0.0,Bay of Bengal,-0.10031,-0.30454,0.32064
2025-06-10T00:00:00+00:00,17.0,95.0,0.0,Bay of Bengal,-0.10606,-0.30389,0.32187
2025-06-10T00:00:00+00:00,17.0,96.0,0.0,Bay of Bengal,-0.11197,-0.30302,0.32304
2025-06-10T00:00:00+00:00,17.0,97.0,0.0,Bay of Bengal,-0.1175,-0.30194,0.324
2025-06-10T00:00:00+00:00,17.0,98.0,0.0,Bay of Bengal,-0.12219,-0.30066,0.32454
2025-06-10T00:00:00+00:00,18.0,80.0,0.0,Bay of Bengal,-0.11437,-0.29119,0.31284
2025-06-10T00:00:00+00:00,18.0,81.0,0.0,Bay of Bengal,-0.10819,-0.29353,0.31283
2025-06-10T00:00:00+00:00,18.0,82.0,0.0,Bay of Bengal,-0.10261,-0.29568,0.31298
2025-06-10T00:00:00+00:00,18.0,83.0,0.0,Bay of Bengal,-0.09819,-0.29762,0.3134
2025-06-10T00:00:00+00:00,18.0,84.0,0.0,Bay of Bengal,-0.09534,-0.29936,0.31418
2025-06-10T00:00:00+00:00,18.0,85.0,0.0,Bay of Bengal,-0.09437,-0.30089,0.31534
2025-06-10T00:00:00+00:00,18.0,86.0,0.0,Bay of Bengal,-0.09534,-0.30221,0.3169
2025-06-10T00:00:00+00:00,18.0,87.0,0.0,Bay of Bengal,-0.09819,-0.30331,0.31881
2025-06-10T00:00:00+00:00,18.0,88.0,0.0,Bay of Bengal,-0.10261,-0.3042,0.32104
2025-06-10T00:00:00+00:00,18.0,89.0,0.0,Bay of Bengal,-0.10819,-0.30486,0.32349
2025-06-10T00:00:00+00:00,18.0,90.0,0.0,Bay of Bengal,-0.11437,-0.3053,0.32602
2025-06-10T00:00:00+00:00,18.0,91.0,0.0,Bay of Bengal,-0.12055,-0.30552,0.32844
2025-06-10T00:00:00+00:00,18.0,92.0,0.0,Bay of Bengal,-0.12612,-0.30552,0.33053
2025-06-10T00:00:00+00:00,18.0,93.0,0.0,Bay of Bengal,-0.13055,-0.3053,0.33204
2025-06-10T00:00:00+00:00,18.0,94.0,0.0,Bay of Bengal,-0.13339,-0.30487,0.33277
2025-06-10T00:00:00+00:00,18.0,95.0,0.0,Bay of Bengal,-0.13437,-0.30421,0.33256
2025-06-10T00:00:00+00:00,18.0,96.0,0.0,Bay of Bengal,-0.13339,-0.30334,0.33137
2025-06-10T00:00:00+00:00,18.0,97.0,0.0,Bay of Bengal,-0.13055,-0.30226,0.32925
2025-06-10T00:00:00+00:00,18.0,98.0,0.0,Bay of Bengal,-0.12612,-0.30097,0.32633
2025-06-10T00:00:00+00:00,19.0,80.0,0.0,Bay of Bengal,-0.10138,-0.29153,0.30866
2025-06-10T00:00:00+00:00,19.0,81.0,0.0,Bay of Bengal,-0.10132,-0.29387,0.31085
2025-06-10T00:00:00+00:00,19.0,82.0,0.0,Bay of Bengal,-0.10342,-0.29602,0.31357
2025-06-10T00:00:00+00:00,19.0,83.0,0.0,Bay of Bengal,-0.10744,-0.29797,0.31674
2025-06-10T00:00:00+00:00,19.0,84.0,0.0,Bay of Bengal,-0.11294,-0.2997,0.32028
2025-06-10T00:00:00+00:00,19.0,85.0,0.0,Bay of Bengal,-0.11933,-0.30123,0.32401
2025-06-10T00:00:00+00:00,19.0,86.0,0.0,Bay of Bengal,-0.12591,-0.30255,0.3277
2025-06-10T00:00:00+00:00,19.0,87.0,0.0,Bay of Bengal,-0.13197,-0.30365,0.33109
2025-06-10T00:00:00+00:00,19.0,88.0,0.0,Bay of Bengal,-0.13684,-0.30453,0.33386
2025-06-10T00:00:00+00:00,19.0,89.0,0.0,Bay of Bengal,-0.13999,-0.30519,0.33577
2025-06-10T00:00:00+00:00,19.0,90.0,0.0,Bay of Bengal,-0.14108,-0.30563,0.33662
2025-06-10T00:00:00+00:00,19.0,91.0,0.0,Bay of Bengal,-0.13999,-0.30585,0.33637
2025-06-10T00:00:00+00:00,19.0,92.0,0.0,Bay of Bengal,-0.13684,-0.30585,0.33506
2025-06-10T00:00:00+00:00,19.0,93.0,0.0,Bay of Bengal,-0.13197,-0.30563,0.3329
2025-06-10T00:00:00+00:00,19.0,94.0,0.0,Bay of Bengal,-0.12591,-0.30519,0.33014
2025-06-10T00:00:00+00:00,19.0,95.0,0.0,Bay of Bengal,-0.11933,-0.30453,0.32708
2025-06-10T00:00:00+00:00,19.0,96.0,0.0,Bay of Bengal,-0.11294,-0.30366,0.32398
2025-06-10T00:00:00+00:00,19.0,97.0,0.0,Bay of Bengal,-0.10744,-0.30258,0.32108
2025-06-10T00:00:00+00:00,19.0,98.0,0.0,Bay of Bengal,-0.10342,-0.30128,0.31854
2025-06-10T00:00:00+00:00,20.0,80.0,0.0,Bay of Bengal,-0.12106,-0.29188,0.31599
2025-06-10T00:00:00+00:00,20.0,81.0,0.0,Bay of Bengal,-0.1279,-0.29422,0.32082
2025-06-10T00:00:00+00:00,20.0,82.0,0.0,Bay of Bengal,-0.13474,-0.29636,0.32556
2025-06-10T00:00:00+00:00,20.0,83.0,0.0,Bay of Bengal,-0.14076,-0.29831,0.32985
2025-06-10T00:00:00+00:00,20.0,84.0,0.0,Bay of Bengal,-0.14522,-0.30004,0.33334
2025-06-10T00:00:00+00:00,20.0,85.0,0.0,Bay of Bengal,-0.1476,-0.30157,0.33575
2025-06-10T00:00:00+00:00,20.0,86.0,0.0,Bay of Bengal,-0.1476,-0.30289,0.33694
2025-06-10T00:00:00+00:00,20.0,87.0,0.0,Bay of Bengal,-0.14522,-0.30398,0.33689
2025-06-10T00:00:00+00:00,20.0,88.0,0.0,Bay of Bengal,-0.14076,-0.30486,0.33579
2025-06-10T00:00:00+00:00,20.0,89.0,0.0,Bay of Bengal,-0.13474,-0.30552,0.33392
2025-06-10T00:00:00+00:00,20.0,90.0,0.0,Bay of Bengal,-0.1279,-0.30596,0.33162
2025-06-10T00:00:00+00:00,20.0,91.0,0.0,Bay of Bengal,-0.12106,-0.30618,0.32924
2025-06-10T00:00:00+00:00,20.0,92.0,0.0,Bay of Bengal,-0.11505,-0.30618,0.32708
2025-06-10T00:00:00+00:00,20.0,93.0,0.0,Bay of Bengal,-0.11058,-0.30595,0.32532
2025-06-10T00:00:00+00:00,20.0,94.0,0.0,Bay of Bengal,-0.10821,-0.30551,0.3241
2025-06-10T00:00:00+00:00,20.0,95.0,0.0,Bay of Bengal,-0.10821,-0.30485,0.32348
2025-06-10T00:00:00+00:00,20.0,96.0,0.0,Bay of Bengal,-0.11058,-0.30397,0.32346
2025-06-10T00:00:00+00:00,20.0,97.0,0.0,Bay of Bengal,-0.11505,-0.30289,0.324
2025-06-10T00:00:00+00:00,20.0,98.0,0.0,Bay of Bengal,-0.12106,-0.30159,0.32499
2025-06-10T00:00:00+00:00,21.0,80.0,0.0,Bay of Bengal,-0.15214,-0.29222,0.32945
2025-06-10T00:00:00+00:00,21.0,81.0,0.0,Bay of Bengal,-0.15457,-0.29456,0.33265
2025-06-10T00:00:00+00:00,21.0,82.0,0.0,Bay of Bengal,-0.15438,-0.2967,0.33446
2025-06-10T00:00:00+00:00,21.0,83.0,0.0,Bay of Bengal,-0.15159,-0.29865,0.33492
2025-06-10T00:00:00+00:00,21.0,84.0,0.0,Bay of Bengal,-0.14657,-0.30038,0.33423
2025-06-10T00:00:00+00:00,21.0,85.0,0.0,Bay of Bengal,-0.13999,-0.30191,0.33279
2025-06-10T00:00:00+00:00,21.0,86.0,0.0,Bay of Bengal,-0.13272,-0.30322,0.331
2025-06-10T00:00:00+00:00,21.0,87.0,0.0,Bay of Bengal,-0.12573,-0.30432,0.32927
2025-06-10T00:00:00+00:00,21.0,88.0,0.0,Bay of Bengal,-0.11995,-0.30519,0.32792
2025-06-10T00:00:00+00:00,21.0,89.0,0.0,Bay of Bengal,-0.11614,-0.30585,0.32716
2025-06-10T00:00:00+00:00,21.0,90.0,0.0,Bay of Bengal,-0.11481,-0.30629,0.3271
2025-06-10T00:00:00+00:00,21.0,91.0,0.0,Bay of Bengal,-0.11614,-0.3065,0.32777
2025-06-10T00:00:00+00:00,21.0,92.0,0.0,Bay of Bengal,-0.11995,-0.3065,0.32913
2025-06-10T00:00:00+00:00,21.0,93.0,0.0,Bay of Bengal,-0.12573,-0.30627,0.33108
2025-06-10T00:00:00+00:00,21.0,94.0,0.0,Bay of Bengal,-0.13272,-0.30583,0.33338
2025-06-10T00:00:00+00:00,21.0,95.0,0.0,Bay of Bengal,-0.13999,-0.30516,0.33574
2025-06-10T00:00:00+00:00,21.0,96.0,0.0,Bay of Bengal,-0.14657,-0.30429,0.33775
2025-06-10T00:00:00+00:00,21.0,97.0,0.0,Bay of Bengal,-0.15159,-0.3032,0.33898
2025-06-10T00:00:00+00:00,21.0,98.0,0.0,Bay of Bengal,-0.15438,-0.3019,0.33908
2025-06-10T00:00:00+00:00,22.0,80.0,0.0,Bay of Bengal,-0.15463,-0.29256,0.33091
2025-06-10T00:00:00+00:00,22.0,81.0,0.0,Bay of Bengal,-0.14796,-0.2949,0.32994
2025-06-10T00:00:00+00:00,22.0,82.0,0.0,Bay of Bengal,-0.14038,-0.29704,0.32855
2025-06-10T00:00:00+00:00,22.0,83.0,0.0,Bay of Bengal,-0.13301,-0.29898,0.32724
2025-06-10T00:00:00+00:00,22.0,84.0,0.0,Bay of Bengal,-0.12691,-0.30072,0.3264
2025-06-10T00:00:00+00:00,22.0,85.0,0.0,Bay of Bengal,-0.12298,-0.30224,0.32631
2025-06-10T00:00:00+00:00,22.0,86.0,0.0,Bay of Bengal,-0.12179,-0.30355,0.32707
2025-06-10T00:00:00+00:00,22.0,87.0,0.0,Bay of Bengal,-0.12351,-0.30465,0.32873
2025-06-10T00:00:00+00:00,22.0,88.0,0.0,Bay of Bengal,-0.12788,-0.30552,0.33121
2025-06-10T00:00:00+00:00,22.0,89.0,0.0,Bay of Bengal,-0.13429,-0.30618,0.33433
2025-06-10T00:00:00+00:00,22.0,90.0,0.0,Bay of Bengal,-0.14178,-0.30661,0.33781
2025-06-10T00:00:00+00:00,22.0,91.0,0.0,Bay of Bengal,-0.14927,-0.30683,0.34121
2025-06-10T00:00:00+00:00,22.0,92.0,0.0,Bay of Bengal,-0.15567,-0.30682,0.34405
2025-06-10T00:00:00+00:00,22.0,93.0,0.0,Bay of Bengal,-0.16005,-0.30659,0.34585
2025-06-10T00:00:00+00:00,22.0,94.0,0.0,Bay of Bengal,-0.16177,-0.30614,0.34625
2025-06-10T00:00:00+00:00,22.0,95.0,0.0,Bay of Bengal,-0.16057,-0.30548,0.34511
2025-06-10T00:00:00+00:00,22.0,96.0,0.0,Bay of Bengal,-0.15664,-0.3046,0.34251
2025-06-10T00:00:00+00:00,22.0,97.0,0.0,Bay of Bengal,-0.15054,-0.3035,0.33879
2025-06-10T00:00:00+00:00,22.0,98.0,0.0,Bay of Bengal,-0.14317,-0.30221,0.3344
2025-06-10T00:00:00+00:00,6.0,80.0,50.0,Bay of Bengal,-0.03146,-0.25956,0.26146
2025-06-10T00:00:00+00:00,6.0,81.0,50.0,Bay of Bengal,-0.0326,-0.26172,0.26374
2025-06-10T00:00:00+00:00,6.0,82.0,50.0,Bay of Bengal,-0.03392,-0.2637,0.26587
2025-06-10T00:00:00+00:00,6.0,83.0,50.0,Bay of Bengal,-0.0354,-0.2655,0.26785
2025-06-10T00:00:00+00:00,6.0,84.0,50.0,Bay of Bengal,-0.03703,-0.26711,0.26967
2025-06-10T00:00:00+00:00,6.0,85.0,50.0,Bay of Bengal,-0.03878,-0.26854,0.27132
2025-06-10T00:00:00+00:00,6.0,86.0,50.0,Bay of Bengal,-0.04065,-0.26977,0.27282
2025-06-10T00:00:00+00:00,6.0,87.0,50.0,Bay of Bengal,-0.0426,-0.27081,0.27414
2025-06-10T00:00:00+00:00,6.0,88.0,50.0,Bay of Bengal,-0.04462,-0.27165,0.2753
2025-06-10T00:00:00+00:00,6.0,89.0,50.0,Bay of Bengal,-0.04669,-0.2723,0.27627
2025-06-10T00:00:00+00:00,6.0,90.0,50.0,Bay of Bengal,-0.04878,-0.27275,0.27708
2025-06-10T00:00:00+00:00,6.0,91.0,50.0,Bay of Bengal,-0.05087,-0.27299,0.27769
2025-06-10T00:00:00+00:00,6.0,92.0,50.0,Bay of Bengal,-0.05294,-0.27304,0.27813
2025-06-10T00:00:00+00:00,6.0,93.0,50.0,Bay of Bengal,-0.05496,-0.27289,0.27837
2025-06-10T00:00:00+00:00,6.0,94.0,50.0,Bay of Bengal,-0.05692,-0.27255,0.27843
2025-06-10T00:00:00+00:00,6.0,95.0,50.0,Bay of Bengal,-0.05878,-0.27201,0.27829
2025-06-10T00:00:00+00:00,6.0,96.0,50.0,Bay of Bengal,-0.06054,-0.27127,0.27794
2025-06-10T00:00:00+00:00,6.0,97.0,50.0,Bay of Bengal,-0.06217,-0.27035,0.2774
2025-06-10T00:00:00+00:00,6.0,98.0,50.0,Bay of Bengal,-0.06365,-0.26924,0.27666
2025-06-10T00:00:00+00:00,7.0,80.0,50.0,Bay of Bengal,-0.05839,-0.25991,0.26639
2025-06-10T00:00:00+00:00,7.0,81.0,50.0,Bay of Bengal,-0.06063,-0.26207,0.26899
2025-06-10T00:00:00+00:00,7.0,82.0,50.0,Bay of Bengal,-0.06273,-0.26405,0.2714
2025-06-10T00:00:00+00:00,7.0,83.0,50.0,Bay of Bengal,-0.06467,-0.26585,0.2736
2025-06-10T00:00:00+00:00,7.0,84.0,50.0,Bay of Bengal,-0.06641,-0.26746,0.27558
2025-06-10T00:00:00+00:00,7.0,85.0,50.0,Bay of Bengal,-0.06793,-0.26889,0.27734
2025-06-10T00:00:00+00:00,7.0,86.0,50.0,Bay of Bengal,-0.06921,-0.27012,0.27885
2025-06-10T00:00:00+00:00,7.0,87.0,50.0,Bay of Bengal,-0.07022,-0.27116,0.28011
2025-06-10T00:00:00+00:00,7.0,88.0,50.0,Bay of Bengal,-0.07096,-0.272,0.28111
2025-06-10T00:00:00+00:00,7.0,89.0,50.0,Bay of Bengal,-0.0714,-0.27265,0.28184
2025-06-10T00:00:00+00:00,7.0,90.0,50.0,Bay of Bengal,-0.07155,-0.27309,0.28231
2025-06-10T00:00:00+00:00,7.0,91.0,50.0,Bay of Bengal,-0.0714,-0.27334,0.28251
2025-06-10T00:00:00+00:00,7.0,92.0,50.0,Bay of Bengal,-0.07096,-0.27339,0.28245
2025-06-10T00:00:00+00:00,7.0,93.0,50.0,Bay of Bengal,-0.07022,-0.27324,0.28212
2025-06-10T00:00:00+00:00,7.0,94.0,50.0,Bay of Bengal,-0.06921,-0.27289,0.28153
2025-06-10T00:00:00+00:00,7.0,95.0,50.0,Bay of Bengal,-0.06793,-0.27235,0.28069
2025-06-10T00:00:00+00:00,7.0,96.0,50.0,Bay of Bengal,-0.06641,-0.27161,0.27961
2025-06-10T00:00:00+00:00,7.0,97.0,50.0,Bay of Bengal,-0.06467,-0.27069,0.27831
2025-06-10T00:00:00+00:00,7.0,98.0,50.0,Bay of Bengal,-0.06273,-0.26957,0.27678
2025-06-10T00:00:00+00:00,8.0,80.0,50.0,Bay of Bengal,-0.07441,-0.26026,0.27069
2025-06-10T00:00:00+00:00,8.0,81.0,50.0,Bay of Bengal,-0.07373,-0.26242,0.27258
2025-06-10T00:00:00+00:00,8.0,82.0,50.0,Bay of Bengal,-0.07268,-0.2644,0.27421
2025-06-10T00:00:00+00:00,8.0,83.0,50.0,Bay of Bengal,-0.07129,-0.2662,0.27558
2025-06-10T00:00:00+00:00,8.0,84.0,50.0,Bay of Bengal,-0.06957,-0.26781,0.2767
2025-06-10T00:00:00+00:00,8.0,85.0,50.0,Bay of Bengal,-0.06756,-0.26924,0.27758
2025-06-10T00:00:00+00:00,8.0,86.0,50.0,Bay of Bengal,-0.06531,-0.27047,0.27824
2025-06-10T00:00:00+00:00,8.0,87.0,50.0,Bay of Bengal,-0.06284,-0.27151,0.27869
